125.89,127.27
127.27,121.86
121.86,124.13
124.13,118.89
118.89,126.49
126.49,126.76
126.76,136.53
136.53,135.61
135.61,138.63
138.63,135.14
135.14,133.09
133.09,122.35
122.35,122.62
122.62,126.48
126.48,120.07
120.07,122.11
122.11,119.6
119.6,118.51
118.51,122
122,123.3
123.3,121.21
121.21,119
119,113.38
113.38,112.75
112.75,108.99
108.99,110
110,112.56
112.56,109.56
109.56,106.99
106.99,105
105,103
103,102.8
102.8,103.07
103.07,106.75
106.75,106.75
106.75,106.72
106.72,105.12
105.12,104.95
104.95,104.5
104.5,104.86
104.86,106.21
106.21,107.95
107.95,101.49
101.49,98.6
98.6,94.4
94.4,96.02
96.02,96.95
96.95,94.51
94.51,95.56
95.56,91.6
91.6,92
92,89.82
89.82,92
92,90.07
90.07,98.5
98.5,96.71
96.71,98.89
98.89,93.61
93.61,98.7
98.7,93.99
93.99,88.98
88.98,88
88,76.72
76.72,76
76,76.5
76.5,68.75
68.75,68.51
68.51,79.99
79.99,78.89
78.89,90.41
90.41,88.05
88.05,97.51
97.51,95
95,94.66
94.66,101.74
101.74,104
104,103.33
103.33,102.09
102.09,107.9
107.9,108.2
108.2,109.5
109.5,111.29
111.29,108.25
108.25,107.05
107.05,101.95
101.95,99.9
99.9,99.8
99.8,100
100,103.95
103.95,108.78
108.78,109
109,106.35
106.35,100.44
100.44,107.89
107.89,111
111,118.97
118.97,121.9
121.9,121.4
121.4,120.74
120.74,122.5
122.5,129.3
129.3,128.82
128.82,128.8
128.8,132.25
132.25,129
129,129.77
129.77,133.5
133.5,131.99
131.99,133.1
133.1,126.3
126.3,123.8
123.8,122.89
122.89,122.02
122.02,122.5
122.5,123.21
123.21,123.5
123.5,118.21
118.21,114.22
114.22,111.4
111.4,117.98
117.98,114.82
114.82,115.64
115.64,117.7
117.7,112.8
112.8,113.2
113.2,109.6
109.6,112.25
112.25,115.98
115.98,112.9
112.9,98.1
98.1,106.25
106.25,116.38
116.38,139
139,144
144,134.44
134.44,135.3
